POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
MAI.ROS/DIC22;26-04-2022;259,500000;260,800000;260,800000;266,000000;266,000000;130;266,000000;2,504817;2600,000000;83,000000;88
MAI.ROS/DIC22;25-04-2022;259,500000;258,000000;258,000000;261,000000;259,500000;36;259,500000;0,000000;2517,000000;26,000000;22
MAI.ROS/DIC22;27-04-2022;266,000000;270,000000;269,000000;272,500000;269,900000;281;269,900000;1,466165;2684,000000;84,000000;159
MAI.ROS/DIC22;28-04-2022;269,900000;270,600000;270,000000;272,000000;270,500000;118;270,500000;0,222305;2745,000000;61,000000;78
MAI.ROS/DIC22;29-04-2022;270,500000;273,000000;267,500000;273,200000;270,500000;170;270,500000;0,000000;2797,000000;52,000000;93
MAI.ROS/DIC22;04-05-2022;263,500000;264,500000;262,500000;264,500000;262,500000;106;262,500000;-0,379507;2952,000000;48,000000;69
MAI.ROS/DIC22;02-05-2022;270,500000;267,400000;262,900000;267,400000;265,500000;121;265,500000;-1,848429;2841,000000;44,000000;69
MAI.ROS/DIC22;03-05-2022;265,500000;267,500000;263,000000;267,500000;263,500000;133;263,500000;-0,753296;2904,000000;63,000000;64
MAI.ROS/DIC22;06-05-2022;262,300000;258,600000;258,500000;261,500000;261,500000;69;261,500000;-0,304994;3011,000000;-2,000000;35
MAI.ROS/DIC22;09-05-2022;261,500000;258,500000;255,900000;258,500000;256,000000;25;256,000000;-2,103250;3018,000000;7,000000;18
MAI.ROS/DIC22;05-05-2022;262,500000;261,000000;261,000000;263,000000;262,300000;104;262,300000;-0,076190;3013,000000;61,000000;54
MAI.ROS/DIC22;11-05-2022;261,000000;264,500000;261,000000;264,500000;261,000000;61;261,000000;0,000000;3066,000000;6,000000;35
MAI.ROS/DIC22;10-05-2022;256,000000;257,000000;256,900000;261,000000;261,000000;160;261,000000;1,953125;3060,000000;42,000000;78
MAI.ROS/DIC22;13-05-2022;264,000000;263,000000;259,000000;263,000000;259,000000;64;259,000000;-1,893939;3171,000000;32,000000;42
MAI.ROS/DIC22;12-05-2022;261,000000;264,000000;262,500000;264,200000;264,000000;144;264,000000;1,149425;3139,000000;73,000000;79
MAI.ROS/DIC22;16-05-2022;259,000000;265,200000;264,000000;267,000000;267,000000;152;267,000000;3,088803;3254,000000;83,000000;80
MAI.ROS/DIC22;13-04-2022;252,000000;252,100000;252,000000;256,000000;254,500000;137;254,500000;0,992063;2266,000000;96,000000;80
MAI.ROS/DIC22;18-04-2022;254,500000;261,500000;259,000000;261,600000;259,000000;129;259,000000;1,768173;2322,000000;56,000000;72
MAI.ROS/DIC22;19-04-2022;259,000000;257,000000;257,000000;264,000000;262,500000;111;262,900000;1,505792;2376,000000;54,000000;60
MAI.ROS/DIC22;12-04-2022;250,000000;255,000000;251,500000;256,100000;252,000000;132;252,000000;0,800000;2170,000000;55,000000;66
MAI.ROS/DIC22;08-04-2022;254,000000;258,000000;252,000000;260,000000;252,000000;202;252,000000;-0,787402;2068,000000;105,000000;116
